Re,Rx2,Ry2,Rz2
1.7320508075688772,1.0,1.0,1.0
1.7320508075688772,1.0,1.0,1.0
5.744562646538029,16.0,16.0,1.0
1.0,1.0,0.0,0.0
4.58257569495584,1.0,4.0,16.0
4.58257569495584,4.0,1.0,16.0
3.0,1.0,4.0,4.0
3.0,1.0,4.0,4.0
5.385164807134504,4.0,9.0,16.0
1.7320508075688772,1.0,1.0,1.0
1.0,0.0,1.0,0.0
3.0,1.0,4.0,4.0
3.0,1.0,4.0,4.0
4.123105625617661,16.0,1.0,0.0
2.23606797749979,4.0,0.0,1.0
6.708203932499369,16.0,25.0,4.0
4.123105625617661,4.0,9.0,4.0
4.123105625617661,0.0,16.0,1.0
4.123105625617661,4.0,4.0,9.0
3.605551275463989,0.0,4.0,9.0
3.0,4.0,1.0,4.0
3.0,4.0,1.0,4.0
3.605551275463989,0.0,4.0,9.0
3.0,1.0,4.0,4.0
3.0,4.0,1.0,4.0
2.23606797749979,4.0,1.0,0.0
2.23606797749979,0.0,1.0,4.0
3.0,9.0,0.0,0.0
5.0,0.0,9.0,16.0
2.23606797749979,4.0,1.0,0.0
2.23606797749979,1.0,4.0,0.0
2.23606797749979,4.0,1.0,0.0
8.306623862918075,4.0,1.0,64.0
4.123105625617661,1.0,16.0,0.0
4.58257569495584,4.0,16.0,1.0
5.0,16.0,9.0,0.0
