Re,Rx2,Ry2,Rz2
5.385164807134504,0.0,25.0,4.0
1.0,0.0,0.0,1.0
3.0,4.0,4.0,1.0
1.7320508075688772,1.0,1.0,1.0
1.0,1.0,0.0,0.0
3.0,4.0,4.0,1.0
4.123105625617661,0.0,16.0,1.0
1.0,1.0,0.0,0.0
1.7320508075688772,1.0,1.0,1.0
1.7320508075688772,1.0,1.0,1.0
1.0,1.0,0.0,0.0
3.0,1.0,4.0,4.0
1.7320508075688772,1.0,1.0,1.0
3.3166247903554,1.0,9.0,1.0
4.123105625617661,1.0,16.0,0.0
3.3166247903554,1.0,9.0,1.0
3.605551275463989,4.0,9.0,0.0
1.0,1.0,0.0,0.0
2.23606797749979,4.0,1.0,0.0
2.23606797749979,1.0,4.0,0.0
3.605551275463989,4.0,9.0,0.0
2.23606797749979,0.0,1.0,4.0
3.0,9.0,0.0,0.0
1.7320508075688772,1.0,1.0,1.0
2.23606797749979,1.0,4.0,0.0
1.7320508075688772,1.0,1.0,1.0
2.23606797749979,4.0,0.0,1.0
2.23606797749979,1.0,4.0,0.0
1.0,0.0,0.0,1.0
4.123105625617661,0.0,16.0,1.0
1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0
2.23606797749979,4.0,1.0,0.0
3.0,4.0,1.0,4.0
1.7320508075688772,1.0,1.0,1.0
1.7320508075688772,1.0,1.0,1.0
