Re,Rx2,Ry2,Rz2
3.605551275463989,4.0,0,9
3.605551275463989,4.0,9,0
1.0,1,0,0
3.0,4.0,1,4.0
4.58257569495584,16.0,4,1
5.744562646538029,16.0,1,16.0
3.3166247903554,9,1,1
3.0,4.0,1.0,4
2.23606797749979,4,1,0.0
3.3166247903554,9,1.0,1
3.0,1,4,4
1.0,1,0,0
3.0,9.0,0.0,0
4.58257569495584,1,4.0,16
2.23606797749979,0,4,1.0
4.58257569495584,4,16.0,1
5.385164807134504,4.0,16.0,9
4.123105625617661,0,16.0,1
2.23606797749979,0,4.0,1
4.123105625617661,9.0,4,4
3.3166247903554,1,9.0,1
3.0,4,4,1
2.23606797749979,1.0,4.0,0
9.0,64.0,16.0,1
4.123105625617661,4,9,4
5.385164807134504,16.0,4.0,9
4.58257569495584,1,16,4
5.196152422706632,9,9.0,9.0
4.358898943540674,9,9.0,1
8.06225774829855,36.0,4,25.0
5.916079783099616,25.0,1,9
4.58257569495584,1,4.0,16
5.385164807134504,16,9.0,4
3.605551275463989,4,0.0,9
3.0,1,4,4
4.123105625617661,4,4,9
