Re,Rx2,Ry2,Rz2
8.774964387392123,9.0,4.0,64
5.744562646538029,4.0,4.0,25
10.04987562112089,16.0,4.0,81
11.090536506409418,1.0,1.0,121
9.539392014169456,9.0,1.0,81
9.848857801796104,0.0,16.0,81
9.433981132056603,4.0,4.0,81
13.30413469565007,4.0,4.0,169
8.306623862918075,4.0,16.0,49
6.708203932499369,4.0,16.0,25
8.06225774829855,1.0,0.0,64
3.3166247903554,9.0,1.0,1
11.0,0.0,0.0,121
13.30413469565007,4.0,4.0,169
8.306623862918075,4.0,1.0,64
10.63014581273465,4.0,9.0,100
8.306623862918075,1.0,4.0,64
7.14142842854285,1.0,1.0,49
8.06225774829855,1.0,0.0,64
9.539392014169456,1.0,9.0,81
6.4031242374328485,0.0,16.0,25
10.63014581273465,4.0,9.0,100
10.63014581273465,4.0,9.0,100
10.246950765959598,1.0,4.0,100
6.4031242374328485,16.0,0.0,25
4.358898943540674,1.0,9.0,9
4.58257569495584,4.0,1.0,16
11.180339887498949,0.0,4.0,121
12.041594578792296,0.0,1.0,144
2.23606797749979,1.0,4.0,0
7.681145747868608,1.0,9.0,49
5.385164807134504,0.0,4.0,25
10.246950765959598,1.0,4.0,100
7.0,4.0,9.0,36
11.180339887498949,0.0,4.0,121
11.704699910719626,16.0,0.0,121
