Re,Rx2,Ry2,Rz2
3.605551275463989,9.0,4.0,0
5.0,16.0,0.0,9
5.385164807134504,0.0,25.0,4
3.605551275463989,9.0,0.0,4
4.123105625617661,1.0,16.0,0
2.23606797749979,1.0,0.0,4
1.7320508075688772,1.0,1.0,1
4.123105625617661,0.0,1.0,16
3.3166247903554,1.0,1.0,9
1.0,1.0,0.0,0
3.0,4.0,4.0,1
3.605551275463989,0.0,9.0,4
1.7320508075688772,1.0,1.0,1
3.0,4.0,1.0,4
3.0,1.0,4.0,4
3.605551275463989,4.0,0.0,9
3.3166247903554,1.0,1.0,9
2.23606797749979,0.0,4.0,1
3.605551275463989,9.0,0.0,4
5.744562646538029,1.0,16.0,16
4.58257569495584,1.0,4.0,16
6.4031242374328485,1.0,4.0,36
3.605551275463989,0.0,9.0,4
2.23606797749979,0.0,4.0,1
3.0,1.0,4.0,4
4.123105625617661,4.0,9.0,4
4.123105625617661,0.0,16.0,1
3.0,0.0,9.0,0
3.605551275463989,9.0,0.0,4
3.0,1.0,4.0,4
1.0,0.0,0.0,1
3.605551275463989,0.0,4.0,9
5.196152422706632,25.0,1.0,1
2.0,0.0,0.0,4
2.23606797749979,1.0,4.0,0
5.385164807134504,4.0,0.0,25
