Re,Rx2,Ry2,Rz2
5.744562646538029,25.0,4.0,4
5.385164807134504,16.0,4.0,9
3.0,4.0,1.0,4
8.18535277187245,9.0,9.0,49
3.0,1.0,4.0,4
4.358898943540674,9.0,1.0,9
4.123105625617661,0.0,1.0,16
5.916079783099616,25.0,9.0,1
3.0,1.0,4.0,4
4.123105625617661,16.0,0.0,1
4.123105625617661,16.0,1.0,0
3.0,1.0,4.0,4
2.23606797749979,0.0,1.0,4
5.385164807134504,9.0,16.0,4
4.123105625617661,16.0,1.0,0
2.23606797749979,0.0,4.0,1
2.23606797749979,1.0,4.0,0
9.0,49.0,16.0,16
5.385164807134504,0.0,25.0,4
6.4031242374328485,36.0,4.0,1
4.123105625617661,0.0,1.0,16
6.082762530298219,36.0,1.0,0
3.3166247903554,9.0,1.0,1
4.358898943540674,9.0,9.0,1
4.123105625617661,16.0,1.0,0
2.23606797749979,4.0,0.0,1
3.7416573867739413,4.0,9.0,1
5.916079783099616,9.0,25.0,1
4.123105625617661,4.0,9.0,4
4.123105625617661,0.0,1.0,16
3.0,4.0,1.0,4
5.385164807134504,0.0,4.0,25
3.0,4.0,1.0,4
3.3166247903554,9.0,1.0,1
5.0,9.0,16.0,0
3.0,4.0,1.0,4
